     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.0013889420006307773,     2.38912,     2.61535,     0.28396,     0.32988,    -0.15279,    -0.21875,    -0.21629,    -0.22091
0.03351558699796442,     2.38850,     2.01093,     0.44115,     0.43098,    -0.19471,    -0.25112,    -0.23848,    -0.23417
0.05349831299827201,     2.38943,     2.31021,     0.55488,     0.52992,    -0.21999,    -0.25852,    -0.25882,    -0.25420
0.06442511600107537,     2.39004,     2.49176,     0.66369,     0.63163,    -0.24341,    -0.27177,    -0.28564,    -0.28102
0.08440161899852683,     2.39128,     2.58669,     0.58386,     0.53917,    -0.23016,    -0.26499,    -0.27917,    -0.26314
0.10391166499903193,     2.38696,     2.75529,     0.59064,     0.57800,    -0.23201,    -0.25944,    -0.27115,    -0.26900
0.12394698699790752,     2.38234,     2.90847,     0.56259,     0.52375,    -0.22646,    -0.25420,    -0.27177,    -0.26807
0.143951065998408,     2.38265,     3.04995,     0.57091,     0.53238,    -0.22708,    -0.25173,    -0.26930,    -0.26622
0.16395929300051648,     2.38326,     3.17447,     0.56845,     0.53331,    -0.22615,    -0.24958,    -0.26900,    -0.26468
0.18389340399880894,     2.38450,     3.28142,     0.56783,     0.53023,    -0.22769,    -0.24834,    -0.26900,    -0.26499
0.2038839269989694,     2.38912,     3.36834,     0.56906,     0.53362,    -0.22800,    -0.24680,    -0.26992,    -0.26437
0.2241428179986542,     2.38758,     3.43245,     0.55643,     0.51574,    -0.22523,    -0.24588,    -0.27115,    -0.26560
0.24396983000042383,     2.38881,     3.47499,     0.57245,     0.53485,    -0.22923,    -0.24526,    -0.27023,    -0.26376
0.2640539690000878,     2.38758,     3.49379,     0.55273,     0.51420,    -0.22646,    -0.24495,    -0.27084,    -0.26807
0.2839919510006439,     2.38727,     3.48824,     0.57492,     0.54009,    -0.22954,    -0.24649,    -0.26992,    -0.26468
0.3039817139979277,     2.38604,     3.45989,     0.56290,     0.52622,    -0.22800,    -0.24619,    -0.26869,    -0.26406
0.3241830650003976,     2.38943,     3.41026,     0.55119,     0.51574,    -0.22615,    -0.24680,    -0.26992,    -0.26560
0.3439795560007042,     2.38789,     3.33536,     0.56906,     0.53516,    -0.22800,    -0.24927,    -0.27084,    -0.26560
0.36399235800126917,     2.39220,     3.24105,     0.56351,     0.52930,    -0.22831,    -0.24989,    -0.26930,    -0.26468
0.3841927270004817,     2.38450,     3.12700,     0.55396,     0.51667,    -0.22584,    -0.25143,    -0.26961,    -0.26684
0.4039843659993494,     2.39004,     2.99416,     0.57399,     0.53947,    -0.22954,    -0.25389,    -0.26961,    -0.26376
0.4240251509982045,     2.38203,     2.84775,     0.55488,     0.51451,    -0.22430,    -0.25574,    -0.27177,    -0.26745
0.44399328299914487,     2.39220,     2.68686,     0.57369,     0.54009,    -0.22893,    -0.25913,    -0.27115,    -0.26345
0.4640006400004495,     2.38665,     2.51364,     0.56475,     0.52776,    -0.22738,    -0.26067,    -0.27084,    -0.26345
0.4841430609994859,     2.38542,     2.33395,     0.55581,     0.51728,    -0.22461,    -0.26283,    -0.27023,    -0.26560
0.5039908149992698,     2.38758,     2.14686,     0.57153,     0.53547,    -0.22677,    -0.26560,    -0.26930,    -0.26314
0.524004913000681,     2.38912,     1.96069,     0.56444,     0.52745,    -0.22584,    -0.26776,    -0.26961,    -0.26252
0.54415200099902,     2.38480,     1.77329,     0.55396,     0.51697,    -0.22430,    -0.26961,    -0.26900,    -0.26499
0.563998420999269,     2.38819,     1.58836,     0.57430,     0.53793,    -0.22738,    -0.27362,    -0.26930,    -0.26345
0.5841947349981638,     2.38635,     1.41174,     0.55488,     0.51358,    -0.22153,    -0.27485,    -0.27177,    -0.26499
0.6040135420007573,     2.38789,     1.24222,     0.57430,     0.53855,    -0.22677,    -0.27824,    -0.26869,    -0.26283
