     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0
0
0
0
0
20,     2.21405,     2.56820,     2.39282,     2.27878,     1.30109,     1.20678,     1.11862,     1.06746
0
0
0
0
20,     2.21035,     3.26632,     3.03885,     2.87365,     1.70055,     1.58188,     1.46630,     1.39356
0
0
0
0
20,     2.21436,     3.49102,     3.24721,     3.06628,     1.84264,     1.71873,     1.59699,     1.51685
0
0
0
0
20,     2.20973,     3.14519,     2.92913,     2.77532,     1.66695,     1.55907,     1.45335,     1.38616
0
0
0
0
20,     2.21189,     2.36138,     2.20696,     2.11480,     1.25332,     1.17595,     1.10260,     1.06006
0
0
0
0
20,     2.21497,     1.43887,     1.35781,     1.33592,     0.73889,     0.69605,     0.66061,     0.65475
0
0
0
0
20,     2.21251,     0.72996,     0.70468,     0.73458,     0.32064,     0.30122,     0.29536,     0.31879
0
0
0
0
0
21,     2.21651,     0.53084,     0.51821,     0.56043,     0.19149,     0.17238,     0.17515,     0.21307
0
0
0
0
21,     2.20973,     0.98116,     0.92475,     0.92568,     0.40540,     0.36656,     0.34344,     0.36101
0
0
0
0
20,     2.21097,     1.81983,     1.69315,     1.62843,     0.85386,     0.78328,     0.72410,     0.70653
0
0
0
0
21,     2.21436,     2.72847,     2.53552,     2.40761,     1.38031,     1.28198,     1.18335,     1.12448
0
0
0
0
21,     2.21343,     3.35694,     3.12269,     2.95101,     1.75418,     1.63336,     1.51623,     1.43979
0
0
0
0
0
21,     2.22299,     3.41889,     3.20067,     3.03392,     1.83493,     1.71257,     1.59822,     1.52209
0
0
0
0
20,     2.21867,     2.86995,     2.72416,     2.61258,     1.57757,     1.47585,     1.38400,     1.32976
0
0
0
0
21,     2.21066,     1.98781,     1.87654,     1.82600,     1.07393,     1.01136,     0.95496,     0.93893
0
0
0
0
21,     2.21158,     1.11030,     1.05390,     1.05945,     0.55427,     0.52560,     0.50249,     0.50773
0
0
0
0
21,     2.20264,     0.57276,     0.55828,     0.60112,     0.22755,     0.21214,     0.21060,     0.23926
0
0
