     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.0008686699948157184,     2.51210,     3.47869,     0.30337,     0.35701,    -0.14170,    -0.20488,    -0.22215,    -0.22985
0.02699729699816089,     2.51210,     2.00600,     0.67663,     0.69235,    -0.22800,    -0.27146,    -0.26345,    -0.26129
0.05316568399575772,     2.51426,     2.25104,     0.55920,     0.52406,    -0.20119,    -0.24773,    -0.25235,    -0.24927
0.07319631199789,     2.51395,     2.48837,     0.59680,     0.55643,    -0.20797,    -0.24773,    -0.25759,    -0.25389
0.09392256399587495,     2.51672,     2.66190,     0.59033,     0.55365,    -0.20951,    -0.24927,    -0.25944,    -0.25667
0.11400608799885958,     2.51333,     2.83080,     0.59465,     0.55673,    -0.21444,    -0.24526,    -0.26221,    -0.25944
0.13348453099752078,     2.50717,     2.98091,     0.63656,     0.59280,    -0.21937,    -0.24711,    -0.26406,    -0.26067
0.15347701399878133,     2.50840,     3.11067,     0.60667,     0.56475,    -0.21691,    -0.24310,    -0.26191,    -0.25882
0.17343626199726714,     2.51796,     3.22841,     0.60543,     0.56382,    -0.21629,    -0.24064,    -0.26221,    -0.25759
0.19342965799296508,     2.51796,     3.32550,     0.60328,     0.56197,    -0.21598,    -0.23848,    -0.26191,    -0.25882
0.21343238599365577,     2.51056,     3.40101,     0.59804,     0.55735,    -0.21351,    -0.23817,    -0.26129,    -0.25790
0.23345719200005988,     2.50501,     3.45557,     0.60513,     0.56721,    -0.21752,    -0.23848,    -0.26437,    -0.25913
0.2535860979987774,     2.51025,     3.48701,     0.60050,     0.55951,    -0.21598,    -0.23725,    -0.26437,    -0.25913
0.2734932599996682,     2.50933,     3.49471,     0.60081,     0.55951,    -0.21721,    -0.23817,    -0.26376,    -0.25852
0.29343973599316087,     2.51580,     3.47838,     0.60574,     0.56444,    -0.21783,    -0.23879,    -0.26406,    -0.26036
0.3134393469954375,     2.51518,     3.44016,     0.60358,     0.56290,    -0.21783,    -0.23941,    -0.26376,    -0.25852
0.33343994099413976,     2.51549,     3.37821,     0.60420,     0.56197,    -0.21783,    -0.23971,    -0.26345,    -0.25944
0.35343970099347644,     2.51672,     3.29314,     0.60451,     0.56197,    -0.21814,    -0.24187,    -0.26376,    -0.25882
0.3734543019963894,     2.51395,     3.19050,     0.60358,     0.56197,    -0.21783,    -0.24341,    -0.26376,    -0.25944
0.3934495529974811,     2.51148,     3.06721,     0.60266,     0.56167,    -0.21752,    -0.24495,    -0.26499,    -0.25882
0.4134519469953375,     2.50963,     2.92635,     0.59588,     0.55242,    -0.21506,    -0.24711,    -0.26252,    -0.25913
0.4334526899983757,     2.51950,     2.77255,     0.61067,     0.57091,    -0.21937,    -0.25050,    -0.26591,    -0.25944
0.45351478699740255,     2.51087,     2.60611,     0.59989,     0.55828,    -0.21629,    -0.25297,    -0.26530,    -0.25821
0.4735901309977635,     2.51302,     2.42857,     0.60143,     0.56167,    -0.21721,    -0.25605,    -0.26468,    -0.25944
0.4934540089961956,     2.51734,     2.24487,     0.60482,     0.56506,    -0.21814,    -0.25728,    -0.26499,    -0.25882
0.5134640839969506,     2.51611,     2.05963,     0.60328,     0.56074,    -0.21691,    -0.25975,    -0.26252,    -0.25852
0.5334565519951866,     2.51518,     1.87223,     0.60358,     0.56167,    -0.21660,    -0.26191,    -0.26499,    -0.25852
0.5534564789995784,     2.51395,     1.68575,     0.60297,     0.56074,    -0.21691,    -0.26437,    -0.26314,    -0.25821
0.5734596709953621,     2.51672,     1.50390,     0.60389,     0.56136,    -0.21660,    -0.26745,    -0.26437,    -0.25821
0.5934629549956298,     2.51672,     1.33099,     0.60235,     0.56167,    -0.21598,    -0.26961,    -0.26221,    -0.25852
0.6134656459980761,     2.50963,     1.16917,     0.59896,     0.55396,    -0.21197,    -0.27208,    -0.26160,    -0.25728
0.6334805070000584,     2.50994,     1.01907,     0.60759,     0.56629,    -0.21598,    -0.27454,    -0.26283,    -0.25882
0.6535412129960605,     2.51272,     0.88376,     0.60143,     0.55797,    -0.21321,    -0.27547,    -0.26252,    -0.25852
0.6734760369945434,     2.51765,     0.76663,     0.60636,     0.56444,    -0.21567,    -0.27824,    -0.26345,    -0.25790
0.6934759079958894,     2.51148,     0.67108,     0.60389,     0.55951,    -0.21413,    -0.27886,    -0.26283,    -0.25790
0.7134773739962839,     2.50963,     0.59372,     0.60420,     0.56136,    -0.21351,    -0.27886,    -0.26252,    -0.25852
0.733474443994055,     2.51549,     0.54040,     0.60204,     0.55982,    -0.21290,    -0.28040,    -0.26160,    -0.25728
0.7534724219949567,     2.51857,     0.50896,     0.60143,     0.56105,    -0.21321,    -0.27947,    -0.26221,    -0.25852
0.7734782109982916,     2.51549,     0.50187,     0.60143,     0.56043,    -0.21351,    -0.27978,    -0.26036,    -0.25790
0.7934796959962114,     2.51302,     0.51759,     0.60297,     0.56043,    -0.21321,    -0.27886,    -0.26098,    -0.25759
0.8134828319962253,     2.50963,     0.55673,     0.59834,     0.55519,    -0.21012,    -0.27793,    -0.26036,    -0.25605
0.8334963759989478,     2.51364,     0.61838,     0.60882,     0.56691,    -0.21351,    -0.27855,    -0.26252,    -0.25821
0.8535497909979313,     2.50871,     0.70191,     0.60297,     0.55766,    -0.21382,    -0.27670,    -0.26067,    -0.25728
0.873615616997995,     2.51241,     0.80701,     0.60235,     0.55920,    -0.21290,    -0.27547,    -0.26067,    -0.25697
0.8934985679952661,     2.52042,     0.92999,     0.60482,     0.56197,    -0.21321,    -0.27300,    -0.26252,    -0.25913
0.9134957669957657,     2.51364,     1.06931,     0.60328,     0.55951,    -0.21321,    -0.27084,    -0.26283,    -0.25821
0.9334953039942775,     2.51888,     1.22373,     0.60482,     0.56290,    -0.21321,    -0.26869,    -0.26036,    -0.25852
0.953514617998735,     2.51611,     1.39109,     0.60358,     0.56167,    -0.21351,    -0.26684,    -0.26221,    -0.25821
0.9734953789957217,     2.51518,     1.56771,     0.60543,     0.56167,    -0.21413,    -0.26437,    -0.26252,    -0.25821
0.9935003519931342,     2.51734,     1.75017,     0.60420,     0.56167,    -0.21444,    -0.26160,    -0.26345,    -0.25821
1.0135027269934653,     2.51272,     1.93634,     0.59773,     0.55334,    -0.21197,    -0.25882,    -0.26129,    -0.25728
1.0335315589982201,     2.51087,     2.12528,     0.60790,     0.56598,    -0.21536,    -0.25667,    -0.26314,    -0.25944
1.0535796489930362,     2.50994,     2.31052,     0.60173,     0.55797,    -0.21475,    -0.25451,    -0.26437,    -0.26006
1.07362413899682,     2.50840,     2.49207,     0.60328,     0.56074,    -0.21752,    -0.25235,    -0.26314,    -0.25975
1.0935135649997392,     2.51426,     2.66652,     0.60358,     0.56259,    -0.21721,    -0.24958,    -0.26376,    -0.26006
1.1135175169983995,     2.50963,     2.82864,     0.60297,     0.56074,    -0.21660,    -0.24804,    -0.26376,    -0.26006
1.1335137889982434,     2.51826,     2.97659,     0.60451,     0.56136,    -0.21845,    -0.24619,    -0.26345,    -0.26036
1.1535181679937523,     2.51672,     3.11190,     0.60358,     0.56012,    -0.21875,    -0.24526,    -0.26468,    -0.26036
1.173521170996537,     2.51734,     3.22779,     0.60420,     0.56012,    -0.21814,    -0.24280,    -0.26591,    -0.26129
1.1935225389970583,     2.51426,     3.32550,     0.60358,     0.56105,    -0.21968,    -0.24218,    -0.26499,    -0.26129
1.2135237579932436,     2.51118,     3.40194,     0.59865,     0.55519,    -0.21783,    -0.24156,    -0.26376,    -0.25944
1.2335482419948676,     2.51302,     3.45557,     0.60790,     0.56660,    -0.22030,    -0.24125,    -0.26653,    -0.26160
1.25361265099491,     2.50532,     3.48732,     0.60050,     0.55766,    -0.21999,    -0.24156,    -0.26468,    -0.26160
1.2735351159935817,     2.50809,     3.49471,     0.60513,     0.56259,    -0.22091,    -0.24280,    -0.26745,    -0.26221
1.2935370029954356,     2.50994,     3.47807,     0.60451,     0.55889,    -0.22153,    -0.24249,    -0.26745,    -0.26314
1.3135342709938413,     2.51056,     3.43954,     0.60420,     0.56074,    -0.22122,    -0.24310,    -0.26745,    -0.26314
1.3335365109960549,     2.51611,     3.37790,     0.60358,     0.56074,    -0.22215,    -0.24403,    -0.26653,    -0.26314
1.3535363949995372,     2.51518,     3.29344,     0.60235,     0.56167,    -0.22215,    -0.24588,    -0.26684,    -0.26252
1.3735376699987683,     2.51765,     3.18896,     0.60235,     0.55920,    -0.22060,    -0.24711,    -0.26869,    -0.26283
1.3935382399940863,     2.51642,     3.06598,     0.60266,     0.55982,    -0.22184,    -0.24896,    -0.26838,    -0.26314
1.4135444129933603,     2.51118,     2.92543,     0.59773,     0.55488,    -0.21999,    -0.25112,    -0.26622,    -0.26160
1.4335658539930591,     2.51148,     2.77255,     0.60728,     0.56567,    -0.22738,    -0.25358,    -0.26745,    -0.26283
1.4536298729944974,     2.51241,     2.60549,     0.60204,     0.55797,    -0.22677,    -0.25667,    -0.26715,    -0.26221
1.473555361997569,     2.51765,     2.42672,     0.60204,     0.56290,    -0.22677,    -0.25944,    -0.26715,    -0.26191
1.493560606999381,     2.51487,     2.24580,     0.60204,     0.56043,    -0.22615,    -0.26129,    -0.26622,    -0.26345
1.5135585059979348,     2.51549,     2.05840,     0.60143,     0.55982,    -0.22646,    -0.26437,    -0.26807,    -0.26283
1.5335530279990053,     2.51642,     1.87038,     0.60143,     0.56074,    -0.22523,    -0.26715,    -0.26653,    -0.26252
1.5535560839998652,     2.51518,     1.68421,     0.60173,     0.56074,    -0.22615,    -0.26961,    -0.26591,    -0.26314
1.573552795998694,     2.51734,     1.50452,     0.60173,     0.56012,    -0.22584,    -0.27208,    -0.26807,    -0.26252
