     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.015305983000871493,     2.38881,     2.22484,     0.26577,     0.30985,    -0.15742,    -0.25389,    -0.23417,    -0.24187
0.03582743000151822,     2.38758,     2.14100,     0.63225,     0.62763,    -0.21197,    -0.28163,    -0.27824,    -0.28194
0.05648738200034131,     2.38789,     2.33210,     0.57245,     0.53670,    -0.23262,    -0.27670,    -0.27269,    -0.27300
0.07619335400158889,     2.38912,     2.51672,     0.55057,     0.51297,    -0.23047,    -0.27084,    -0.27208,    -0.27084
0.09647665800002869,     2.37895,     2.68625,     0.53978,     0.50865,    -0.23108,    -0.26622,    -0.27023,    -0.26900
0.11693177800043486,     2.38419,     2.84991,     0.52807,     0.49355,    -0.22893,    -0.26160,    -0.26992,    -0.26992
0.13695183100207942,     2.38573,     3.00125,     0.54071,     0.50711,    -0.23170,    -0.26067,    -0.27084,    -0.26838
0.1566363240017381,     2.39066,     3.13255,     0.53762,     0.50464,    -0.23232,    -0.25882,    -0.27023,    -0.26807
0.17673527599981753,     2.38542,     3.24629,     0.52468,     0.49201,    -0.22954,    -0.25574,    -0.27023,    -0.26838
0.1967970459991193,     2.38758,     3.33875,     0.52653,     0.49386,    -0.23078,    -0.25389,    -0.27023,    -0.26869
0.2166699100016558,     2.38141,     3.41211,     0.53208,     0.50218,    -0.23262,    -0.25389,    -0.27023,    -0.26776
0.2369618980010273,     2.38450,     3.46173,     0.52006,     0.48553,    -0.22923,    -0.25328,    -0.27115,    -0.26776
0.2568333720009832,     2.38542,     3.48947,     0.52899,     0.49817,    -0.23232,    -0.25328,    -0.27177,    -0.26807
0.2766758870020567,     2.38943,     3.49317,     0.53054,     0.49632,    -0.23139,    -0.25204,    -0.27023,    -0.26745
0.2968813469997258,     2.38789,     3.47437,     0.52345,     0.49201,    -0.23108,    -0.25204,    -0.27023,    -0.26591
0.3166537569995853,     2.38727,     3.43030,     0.52961,     0.49879,    -0.23232,    -0.25389,    -0.27084,    -0.26715
0.33667604999936884,     2.38480,     3.36557,     0.52560,     0.49293,    -0.23170,    -0.25389,    -0.26961,    -0.26591
0.3569763340019563,     2.37956,     3.27803,     0.51913,     0.49016,    -0.23078,    -0.25543,    -0.27115,    -0.26653
0.37667858400163823,     2.38881,     3.16892,     0.53115,     0.49786,    -0.23201,    -0.25759,    -0.26961,    -0.26684
0.3967105060000904,     2.39220,     3.04625,     0.52160,     0.49232,    -0.23078,    -0.25852,    -0.27084,    -0.26530
0.4168528049995075,     2.38696,     2.90385,     0.52499,     0.49355,    -0.22985,    -0.26067,    -0.26961,    -0.26591
