     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.006668616999377264,     2.39097,     1.31126,     0.26855,     0.32002,    -0.15434,    -0.23447,    -0.21752,    -0.21906
0.021984618000715273,     2.38881,     2.06055,     0.55211,     0.54132,    -0.21136,    -0.25389,    -0.25944,    -0.25728
0.0417410860027303,     2.39097,     2.20419,     0.54225,     0.51204,    -0.21875,    -0.25975,    -0.26591,    -0.26221
0.061318591000599554,     2.39128,     2.38573,     0.55180,     0.52252,    -0.22338,    -0.25975,    -0.26992,    -0.26437
0.08145774399963557,     2.38480,     2.56018,     0.54009,     0.49756,    -0.21629,    -0.25759,    -0.26930,    -0.26036
0.10160778399949777,     2.38789,     2.73094,     0.55088,     0.52314,    -0.22492,    -0.25667,    -0.27115,    -0.26530
0.12072253800215549,     2.39066,     2.89029,     0.56660,     0.53701,    -0.22708,    -0.25389,    -0.27084,    -0.26715
0.1406413420008903,     2.39313,     3.02899,     0.54564,     0.51173,    -0.22492,    -0.24865,    -0.26807,    -0.26406
0.1608362480001233,     2.38604,     3.15474,     0.53146,     0.49632,    -0.22122,    -0.24680,    -0.26930,    -0.26499
0.18083230400225148,     2.38450,     3.26509,     0.53824,     0.50464,    -0.22338,    -0.24434,    -0.26776,    -0.26406
0.20062684300137335,     2.38819,     3.35571,     0.53670,     0.50341,    -0.22430,    -0.24465,    -0.26684,    -0.26376
0.22077058700233465,     2.38789,     3.42352,     0.53238,     0.49971,    -0.22369,    -0.24280,    -0.26869,    -0.26437
0.24062125000273227,     2.38665,     3.47067,     0.53824,     0.50526,    -0.22523,    -0.24218,    -0.26684,    -0.26406
0.2608724100027757,     2.38357,     3.49102,     0.52622,     0.48893,    -0.22215,    -0.24434,    -0.26992,    -0.26560
0.28064074800204253,     2.38542,     3.49102,     0.54071,     0.50803,    -0.22492,    -0.24434,    -0.26961,    -0.26591
0.30064096900241566,     2.39066,     3.46667,     0.53947,     0.50742,    -0.22492,    -0.24465,    -0.27054,    -0.26560
0.3206822980027937,     2.38974,     3.42043,     0.53362,     0.50156,    -0.22554,    -0.24619,    -0.27023,    -0.26530
0.340634118001617,     2.38635,     3.35016,     0.53547,     0.50742,    -0.22615,    -0.24680,    -0.26869,    -0.26499
0.3606552630008082,     2.38974,     3.25831,     0.53115,     0.50095,    -0.22523,    -0.24773,    -0.26930,    -0.26530
0.3808405039999343,     2.39251,     3.14735,     0.53054,     0.49910,    -0.22615,    -0.24927,    -0.27054,    -0.26530
0.4006711130023177,     2.38542,     3.01728,     0.53238,     0.50218,    -0.22554,    -0.25173,    -0.26992,    -0.26591
0.42065517000082764,     2.38450,     2.87241,     0.53054,     0.50095,    -0.22523,    -0.25389,    -0.27023,    -0.26560
0.44073168099930626,     2.39251,     2.71368,     0.52930,     0.50125,    -0.22523,    -0.25574,    -0.27177,    -0.26560
0.46063730099922395,     2.38789,     2.54169,     0.53423,     0.50464,    -0.22615,    -0.25821,    -0.26992,    -0.26468
0.48106235100203776,     2.38727,     2.36384,     0.52684,     0.49509,    -0.22615,    -0.26160,    -0.27115,    -0.26653
0.5006978679994063,     2.39097,     2.17521,     0.53670,     0.50403,    -0.22646,    -0.26406,    -0.27054,    -0.26622
0.5206734820021666,     2.39313,     1.99120,     0.53300,     0.50125,    -0.22523,    -0.26684,    -0.26992,    -0.26622
0.5407843409993802,     2.39097,     1.80350,     0.53146,     0.49848,    -0.22461,    -0.26961,    -0.27084,    -0.26622
0.560666888999549,     2.38696,     1.61825,     0.53608,     0.50218,    -0.22554,    -0.27177,    -0.26930,    -0.26560
0.5810152990015922,     2.38789,     1.44103,     0.52622,     0.49416,    -0.22461,    -0.27423,    -0.26992,    -0.26715
0.6008806270001514,     2.39158,     1.26842,     0.53608,     0.50372,    -0.22554,    -0.27701,    -0.26992,    -0.26684
0.6206819050021295,     2.38881,     1.11184,     0.53855,     0.50434,    -0.22430,    -0.27855,    -0.26900,    -0.26622
0.6408293349995802,     2.39004,     0.96698,     0.53177,     0.50064,    -0.22307,    -0.27978,    -0.26807,    -0.26530
0.6606759050009714,     2.38789,     0.83968,     0.53732,     0.50341,    -0.22399,    -0.28132,    -0.26745,    -0.26437
0.6806952920014737,     2.38758,     0.72996,     0.53362,     0.49910,    -0.22338,    -0.28256,    -0.26776,    -0.26591
0.700854276001337,     2.38295,     0.63995,     0.53238,     0.49540,    -0.22276,    -0.28441,    -0.26869,    -0.26653
0.7206784410009277,     2.39066,     0.57215,     0.54286,     0.50958,    -0.22430,    -0.28595,    -0.26745,    -0.26376
0.7407536190003157,     2.38604,     0.52591,     0.53208,     0.49416,    -0.22153,    -0.28656,    -0.26838,    -0.26653
0.7608997330025886,     2.38696,     0.50372,     0.53947,     0.50434,    -0.22276,    -0.28749,    -0.26961,    -0.26684
0.780693198001245,     2.39004,     0.50495,     0.54379,     0.50865,    -0.22399,    -0.28656,    -0.26745,    -0.26499
0.8007431559999532,     2.38758,     0.52807,     0.53423,     0.49786,    -0.22276,    -0.28687,    -0.26869,    -0.26653
0.8206830689996423,     2.39035,     0.57739,     0.54256,     0.51019,    -0.22492,    -0.28595,    -0.26838,    -0.26406
0.8410519579992979,     2.38203,     0.64612,     0.52591,     0.49201,    -0.22369,    -0.28564,    -0.26961,    -0.26684
0.8608185550001508,     2.38789,     0.73889,     0.54656,     0.51389,    -0.22708,    -0.28533,    -0.26776,    -0.26591
0.880714398001146,     2.38789,     0.84955,     0.53608,     0.50280,    -0.22554,    -0.28379,    -0.26869,    -0.26530
0.900912008000887,     2.38480,     0.97807,     0.52992,     0.49694,    -0.22584,    -0.28287,    -0.27146,    -0.26776
0.9207091019998188,     2.38943,     1.12479,     0.54286,     0.51112,    -0.22738,    -0.28102,    -0.26961,    -0.26591
0.9407133230015461,     2.38696,     1.28198,     0.53238,     0.50002,    -0.22615,    -0.27855,    -0.27023,    -0.26745
0.9607969440003217,     2.38450,     1.45305,     0.53454,     0.50403,    -0.22800,    -0.27732,    -0.27146,    -0.26776
0.9807304690002638,     2.38542,     1.63274,     0.54132,     0.51081,    -0.22862,    -0.27485,    -0.27084,    -0.26684
1.0008614750004199,     2.38850,     1.81675,     0.53146,     0.49786,    -0.22708,    -0.27269,    -0.27269,    -0.26869
1.0207137670004158,     2.38943,     2.00600,     0.54101,     0.51173,    -0.22923,    -0.26900,    -0.27023,    -0.26653
1.040968334000354,     2.38357,     2.19216,     0.52930,     0.49509,    -0.22677,    -0.26745,    -0.27423,    -0.26930
1.060765927999455,     2.38419,     2.37864,     0.54163,     0.51050,    -0.22985,    -0.26468,    -0.27208,    -0.26807
1.0807205980017898,     2.38912,     2.55587,     0.54225,     0.50680,    -0.22862,    -0.26129,    -0.27023,    -0.26869
1.100754335999227,     2.38141,     2.72447,     0.53208,     0.49910,    -0.22800,    -0.25944,    -0.27208,    -0.26776
1.120711024999764,     2.38912,     2.88412,     0.54256,     0.51235,    -0.22954,    -0.25697,    -0.27084,    -0.26684
1.1407372630019381,     2.39066,     3.02837,     0.53577,     0.50125,    -0.22893,    -0.25420,    -0.27084,    -0.26715
1.1607736850019137,     2.38881,     3.15629,     0.53177,     0.49940,    -0.22954,    -0.25297,    -0.27331,    -0.26715
1.180718079001963,     2.38789,     3.26540,     0.54194,     0.51112,    -0.23108,    -0.25204,    -0.27362,    -0.26622
1.2011186500021722,     2.37987,     3.35509,     0.52345,     0.49139,    -0.22954,    -0.25173,    -0.27516,    -0.26992
1.220753871002671,     2.38881,     3.42506,     0.54410,     0.51420,    -0.23293,    -0.25081,    -0.27393,    -0.26807
1.2407438720001664,     2.38542,     3.46944,     0.53732,     0.50495,    -0.23170,    -0.24896,    -0.27208,    -0.26838
1.260780701002659,     2.38295,     3.49225,     0.53146,     0.49848,    -0.23139,    -0.25019,    -0.27269,    -0.26838
1.2807251880003605,     2.38573,     3.48978,     0.54132,     0.50865,    -0.23232,    -0.25050,    -0.27084,    -0.26776
1.3010450080000737,     2.38234,     3.46605,     0.52160,     0.49016,    -0.23108,    -0.25204,    -0.27454,    -0.26992
1.3207795890011766,     2.39004,     3.41858,     0.54625,     0.51512,    -0.23417,    -0.25235,    -0.27331,    -0.26961
1.340765442000702,     2.38635,     3.34923,     0.53762,     0.50434,    -0.23170,    -0.25235,    -0.27331,    -0.26807
1.360905797999294,     2.38326,     3.25800,     0.53300,     0.49879,    -0.23016,    -0.25358,    -0.27331,    -0.27054
1.3807410549998167,     2.38789,     3.14550,     0.54256,     0.51173,    -0.23201,    -0.25482,    -0.27146,    -0.26745
1.4007675150023715,     2.38819,     3.01697,     0.53639,     0.50218,    -0.23047,    -0.25605,    -0.27084,    -0.26684
1.42092420300105,     2.38573,     2.87241,     0.53423,     0.49848,    -0.22862,    -0.25852,    -0.27146,    -0.26807
1.44074886800081,     2.38573,     2.71121,     0.54471,     0.50927,    -0.23016,    -0.26129,    -0.26900,    -0.26622
1.4607718660008686,     2.38480,     2.54200,     0.53701,     0.50156,    -0.22862,    -0.26221,    -0.26869,    -0.26684
1.4808397480010171,     2.38789,     2.36261,     0.53577,     0.49694,    -0.22708,    -0.26499,    -0.26992,    -0.26776
1.5007444969996868,     2.38665,     2.17799,     0.54533,     0.51173,    -0.22893,    -0.26653,    -0.26900,    -0.26591
1.520770346000063,     2.38326,     1.99059,     0.53701,     0.50125,    -0.22738,    -0.26838,    -0.26930,    -0.26622
1.5409467730023607,     2.38696,     1.80257,     0.53485,     0.49910,    -0.22584,    -0.27146,    -0.26900,    -0.26745
1.5607541620011034,     2.38665,     1.61671,     0.54379,     0.51173,    -0.22738,    -0.27393,    -0.26715,    -0.26376
1.5812083580021863,     2.38388,     1.44041,     0.52776,     0.49324,    -0.22554,    -0.27578,    -0.26961,    -0.26745
1.6007715859996097,     2.38881,     1.26565,     0.54903,     0.51420,    -0.22708,    -0.27886,    -0.26653,    -0.26560
1.620781306999561,     2.39066,     1.11154,     0.54163,     0.50434,    -0.22584,    -0.28009,    -0.26684,    -0.26437
1.6408262280019699,     2.38819,     0.96790,     0.53485,     0.49725,    -0.22430,    -0.28194,    -0.26961,    -0.26560
1.6607702520013845,     2.38326,     0.84030,     0.54502,     0.51019,    -0.22523,    -0.28256,    -0.26622,    -0.26468
1.681193747001089,     2.39066,     0.73088,     0.53177,     0.49232,    -0.22153,    -0.28410,    -0.26838,    -0.26591
1.7008132289993227,     2.39189,     0.63872,     0.54780,     0.51173,    -0.22399,    -0.28564,    -0.26653,    -0.26314
1.720793730000878,     2.39097,     0.57245,     0.53978,     0.50280,    -0.22245,    -0.28533,    -0.26591,    -0.26406
1.7409988020008313,     2.38573,     0.52560,     0.53362,     0.49509,    -0.22184,    -0.28564,    -0.26684,    -0.26499
1.7607927850003762,     2.38912,     0.50403,     0.54564,     0.51143,    -0.22399,    -0.28626,    -0.26622,    -0.26221
1.7807963400009612,     2.38819,     0.50434,     0.53670,     0.49910,    -0.22153,    -0.28595,    -0.26684,    -0.26530
1.8008441679994576,     2.38234,     0.52930,     0.53608,     0.50310,    -0.22184,    -0.28595,    -0.26715,    -0.26530
1.8208017460019619,     2.38912,     0.57677,     0.54379,     0.50865,    -0.22276,    -0.28471,    -0.26684,    -0.26406
1.8408470009999292,     2.37926,     0.64674,     0.53331,     0.49786,    -0.22153,    -0.28317,    -0.26622,    -0.26499
1.8607908400008455,     2.39097,     0.73674,     0.54410,     0.51143,    -0.22399,    -0.28225,    -0.26530,    -0.26314
1.8811512290012615,     2.38912,     0.84862,     0.52869,     0.49262,    -0.22060,    -0.28194,    -0.26930,    -0.26684
1.9008580549998442,     2.38573,     0.98085,     0.54225,     0.50927,    -0.22430,    -0.28009,    -0.26776,    -0.26499
1.920808726001269,     2.39035,     1.12479,     0.54132,     0.50680,    -0.22307,    -0.27763,    -0.26745,    -0.26468
1.9408634240026004,     2.38758,     1.28322,     0.53485,     0.49786,    -0.22276,    -0.27547,    -0.26930,    -0.26560
1.960801541001274,     2.38758,     1.45397,     0.54194,     0.51019,    -0.22584,    -0.27300,    -0.26838,    -0.26376
1.9810642920019745,     2.38203,     1.63274,     0.52375,     0.48923,    -0.22430,    -0.27177,    -0.27115,    -0.26653
2.0009615430026315,     2.38635,     1.82045,     0.54317,     0.51358,    -0.22677,    -0.26930,    -0.27023,    -0.26622
2.0208437950022926,     2.38696,     2.00723,     0.53732,     0.50495,    -0.22615,    -0.26591,    -0.27054,    -0.26499
2.040983373000927,     2.38234,     2.19340,     0.53177,     0.49940,    -0.22461,    -0.26314,    -0.27269,    -0.26653
2.0608199260022957,     2.38696,     2.37864,     0.54071,     0.51081,    -0.22800,    -0.26129,    -0.27115,    -0.26437
2.08083068400083,     2.38203,     2.55679,     0.53208,     0.50095,    -0.22677,    -0.25852,    -0.27023,    -0.26622
2.1008936960024585,     2.38326,     2.72724,     0.52622,     0.49632,    -0.22615,    -0.25759,    -0.27454,    -0.26869
2.1208340910015977,     2.38819,     2.88474,     0.54225,     0.51173,    -0.22893,    -0.25605,    -0.27239,    -0.26622
2.141100990000268,     2.38111,     3.02807,     0.51944,     0.48893,    -0.22708,    -0.25420,    -0.27608,    -0.26900
2.1610376999997243,     2.38573,     3.15844,     0.54441,     0.51420,    -0.23078,    -0.25297,    -0.27423,    -0.26900
2.180883844001073,     2.38419,     3.26725,     0.53516,     0.50588,    -0.22923,    -0.25019,    -0.27423,    -0.26900
2.201006054001482,     2.38604,     3.35571,     0.52930,     0.49848,    -0.22831,    -0.25019,    -0.27608,    -0.26992
2.220845809999446,     2.38881,     3.42382,     0.53917,     0.51112,    -0.23170,    -0.24865,    -0.27423,    -0.26715
2.241208515002654,     2.38203,     3.46975,     0.52129,     0.49108,    -0.22831,    -0.24834,    -0.27793,    -0.27115
2.2608687520005333,     2.39220,     3.49163,     0.54286,     0.51297,    -0.23139,    -0.24865,    -0.27516,    -0.27023
2.2808897130016703,     2.38265,     3.49102,     0.53577,     0.50310,    -0.23108,    -0.24834,    -0.27547,    -0.26930
2.3010194029993727,     2.38542,     3.46697,     0.53115,     0.49910,    -0.22893,    -0.24896,    -0.27701,    -0.27084
2.3208553639997263,     2.38819,     3.41920,     0.54132,     0.51019,    -0.23232,    -0.25019,    -0.27393,    -0.26776
2.3411882930013235,     2.38234,     3.34862,     0.52252,     0.49077,    -0.22893,    -0.25081,    -0.27701,    -0.27054
2.3609055990018533,     2.39128,     3.25615,     0.54317,     0.51358,    -0.23108,    -0.25266,    -0.27485,    -0.26930
2.3809011170014855,     2.38850,     3.14611,     0.53670,     0.50310,    -0.22923,    -0.25328,    -0.27362,    -0.26838
2.4010908020027273,     2.38696,     3.01574,     0.53146,     0.49694,    -0.22769,    -0.25543,    -0.27578,    -0.26930
2.420868545999838,     2.38357,     2.86995,     0.54132,     0.51173,    -0.22985,    -0.25759,    -0.27300,    -0.26684
2.441094042002078,     2.37771,     2.71183,     0.52591,     0.49324,    -0.22708,    -0.25944,    -0.27608,    -0.26930
