     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.003467086999989988
0.02208905599945865
0.045175239999480254
0.06124419499974465
0.08143573500001366
