     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.10221644900229876,     2.99324,     2.02850,     1.88826,     1.81213,     1.01722,     0.93770,     0.87266,     0.84030
0.20106658000077005,     2.99231,     2.89491,     2.68594,     2.54261,     1.49897,     1.38647,     1.28661,     1.22527
0.3010484340011317,     2.99478,     3.42567,     3.17447,     2.98923,     1.79147,     1.66048,     1.54058,     1.45674
0.4010488060011994,     2.99663,     3.41920,     3.16892,     2.98399,     1.79147,     1.66233,     1.54243,     1.46075
0.5010631420009304,     2.99447,     2.87056,     2.66467,     2.52350,     1.50791,     1.40188,     1.30417,     1.23390
0.6010861989998375,     2.99570,     1.98781,     1.85466,     1.78223,     1.01383,     0.93616,     0.87451,     0.85170
0.7010663860019122,     2.98892,     1.11030,     1.04681,     1.04249,     0.53485,     0.49201,     0.46673,     0.46673
0.8511841100007587,     2.99354,     0.50341,     0.51728,     0.56968,     0.22170,     0.19642,     0.19642,     0.23156
0.9511684819990478,     2.99601,     0.79468,     0.74814,     0.75461,     0.30307,     0.26361,     0.24697,     0.26300
1.0511616510011663,     2.99354,     1.54675,     1.42315,     1.35781,     0.66091,     0.58509,     0.53547,     0.52807
