2.704122829573379,1.7544881588167769,1.1069119032959662,0.7657091832285978
2.706280389682206,2.2821657168613427,1.7994886982294567,1.4410254972914736
2.7038146067006874,2.4815859154914968,2.181993283237226,1.9064420350527413
2.7025817152099307,2.5577169650458274,2.377098361649729,2.1878495178183286
2.705972166809513,2.5879228065694058,2.471722783565431,2.3450431828900165
2.7025817152099307,2.598094161368163,2.5133328713785286,2.4248729069166153
2.7038146067006874,2.6033339502038864,2.53460024959411,2.468332331965847
2.706588612554892,2.6064161789307825,2.5441551586474844,2.488983264436051
2.7053557210641355,2.6073408475488478,2.5490867246105164,2.5003875107255666
2.6958008120107593,2.6021010587131244,2.5463127187563117,2.502545070834392
2.704431052446065,2.6051832874400205,2.549394947483208,2.5062437453066657
2.7050474981914476,2.60703262467616,2.550936061846656,2.509325974033562
2.707205058300275,2.6064161789307825,2.548162055992451,2.5062437453066657
2.7053557210641355,2.605491510312712,2.5472373873743805,2.5062437453066657
2.6982665949922726,2.6021010587131244,2.5463127187563117,2.5056272995612883
2.706280389682206,2.6082655161669166,2.5506278389739645,2.5080930825428016
2.7068968354275835,2.610114853403056,2.554942959191621,2.513949317123906
2.706588612554892,2.6107312991484335,2.5561758506823793,2.5161068772327333
2.707205058300275,2.6125806363845747,2.5589498565365822,2.518880883086938
2.7053557210641355,2.611655967766504,2.561107416645413,2.5225795575592116
2.708746172663723,2.61350530500264,2.5617238623907923,2.5222713346865255
2.707513281172961,2.6138135278753296,2.5626485310088576,2.5247371176680424
2.705663943936827,2.6141217507480228,2.5669636512265157,2.5281275692676264
2.7068968354275835,2.6156628651114655,2.5678883198445845,2.529976906503766
2.707821504045654,2.6156628651114655,2.5681965427172706,2.5312097979945225
2.7050474981914476,2.61350530500264,2.5651143139903745,2.5296686836310744
2.70812972691834,2.6128888592572608,2.5626485310088576,2.5256617862861077
2.705972166809513,2.6122724135118816,2.5623403081361715,2.5250453405407303
2.708746172663723,2.6138135278753296,2.561415639518101,2.5241206719226597
2.707821504045654,2.6122724135118816,2.5589498565365822,2.5207302203230775
2.706280389682206,2.6113477448938127,2.5592580794092754,2.5213466660684567
2.694259697647311,2.6033339502038864,2.5537100677008606,2.5164151001054247
2.7053557210641355,2.6064161789307825,2.550936061846656,2.512716425633146
2.704739275318758,2.6073408475488478,2.550936061846656,2.512408202760458
2.6998077093557207,2.603950395949264,2.549394947483208,2.51086708839701
2.7035063838279996,2.6067244018034685,2.551552507592035,2.512408202760458
2.70319816095531,2.6082655161669166,2.5546347363189312,2.515798654360042
2.7050474981914476,2.6098066305303647,2.5561758506823793,2.51733976872349
2.707513281172961,2.61350530500264,2.5617238623907923,2.5228877804319048
2.7050474981914476,2.6122724135118816,2.561415639518101,2.5228877804319048
2.7050474981914476,2.611655967766504,2.5617238623907923,2.5241206719226597
2.7050474981914476,2.6110395220211267,2.5626485310088576,2.5253535634134217
2.7038146067006874,2.6128888592572608,2.566038982608445,2.5296686836310744
2.706280389682206,2.615046419366088,2.567580096971893,2.530593352249145
2.70812972691834,2.6162793108568483,2.569121211335341,2.5327509123579706
2.704122829573379,2.6128888592572608,2.5669636512265157,2.530901575121831
2.705663943936827,2.6122724135118816,2.5635731996269264,2.527819346394935
2.7050474981914476,2.611655967766504,2.5607991937727235,2.5241206719226597
2.707205058300275,2.6128888592572608,2.5617238623907923,2.524428894795353
2.707513281172961,2.6125806363845747,2.5601827480273442,2.5225795575592116
2.7038146067006874,2.6113477448938127,2.5604909709000303,2.5228877804319048
2.70319816095531,2.610114853403056,2.558025187918517,2.5213466660684567
2.705972166809513,2.608881961912296,2.554018290573552,2.5164151001054247
2.704122829573379,2.6067244018034685,2.5521689533374126,2.5145657628692852
2.70319816095531,2.6067244018034685,2.551552507592035,2.5133328713785286
2.70812972691834,2.6110395220211267,2.555559404937,2.5164151001054247
2.704739275318758,2.611964190639192,2.559874525154653,2.5210384431957635
2.709054395536409,2.6138135278753296,2.5607991937727235,2.5228877804319048
2.705663943936827,2.613197082129952,2.5620320852634784,2.5238124490499736
2.706588612554892,2.613197082129952,2.5641896453723056,2.5268946777768697
2.707205058300275,2.6147381964934002,2.5651143139903745,2.5284357921403178
2.7019652694645515,2.610423076275744,2.5620320852634784,2.5253535634134217
2.7025817152099307,2.613197082129952,2.5669636512265157,2.531518020867214
2.704739275318758,2.6138135278753296,2.567580096971893,2.5318262437399
