     Date/Time     ,   Chan 0
0.0007519409991800785,     1.24715
0.020703366997622652,     1.24654
0.04081023599792388,     1.24685
0.06040743999983533,     1.24253
0.08058082699790248,     1.24222
0.10040038299848675,     1.24469
0.12037202999999863,     1.24469
0.1407073609989311,     1.24315
0.1604576760000782,     1.24438
0.18036250899967854,     1.24500
0.20051437799702398,     1.24345
0.22045604399681906,     1.24530
0.2405004869979166,     1.24222
0.2604912639981194,     1.24006
0.28056107799784513,     1.24530
0.30044059599822504,     1.24315
0.3204714839994267,     1.24407
0.3404591119979159,     1.23976
0.36044281499926,     1.24253
0.3804599809991487,     1.24315
0.400546682998538,     1.24345
0.42044845999771496,     1.24685
0.44053214399900753,     1.24407
0.46055349499874865,     1.24654
0.48052754999662284,     1.24561
0.5005340119969333,     1.24315
0.5204757149986108,     1.24191
0.5404106949972629,     1.24808
0.56061071199656,     1.24500
0.5805366929998854,     1.24746
0.6004900989973976,     1.24345
0.6204333949972352,     1.24623
0.6404900969973824,     1.24284
0.6604380409989972,     1.24623
0.6805054289980035,     1.24469
0.7004433909969521,     1.24685
0.7205738149968965,     1.24623
0.7404588149984193,     1.25270
0.7604957209987333,     1.29647
0.780442294999375,     1.39171
0.8005092559978948,     1.51192
0.8204557739991287,     1.67651
0.8406031239974254,     1.84480
0.860464975998184,     2.03590
0.8806299369971384,     2.21682
0.9004654919990571,     2.42456
0.9206780089989479,     2.60857
0.9404525639984058,     2.81724
0.9605131190000975,     3.01050
0.9804598399969109,     3.23365
1.000536393999937,     3.43153
1.020483541997237,     3.63249
1.0405477809981676,     3.78722
1.0605130949988961,     3.94564
1.08055859399974,     4.02116
1.1005476669997734,     4.05938
1.120677054997941,     4.03287
1.140533054000116,     4.03626
1.1605435349993058,     3.97030
1.180546144998516,     3.81896
1.2005422369984444,     3.56345
1.2204901989971404,     3.30485
1.2406492529989919,     3.01512
1.260545936998824,     2.76762
1.2806385839976429,     2.49885
1.3006023049965734,     2.22884
1.3205483599995205,     1.93696
1.3405586739972932,     1.64784
1.360567394996906,     1.35565
1.3805671720001556,     1.06129
1.4005657999987307,     0.77650
1.4205156139978499,     0.53054
1.4405906679967302,     0.32064
1.4605215749979834,     0.18132
1.4805809999998019,     0.11413
1.5006705719970341,     0.08731
1.5206768680000096,     0.08608
1.5405257749989687,     0.08947
1.560588939999434,     0.15204
1.5805371799979184,     0.37735
1.6006035859973053,     0.72872
1.620635991999734,     1.13743
1.640754415999254,     1.55907
1.6606040089973249,     1.93603
1.680735765999998,     2.29912
1.700636746998498,     2.62522
1.7206323939972208,     2.92173
1.7406091339980776,     3.20529
1.7606188369973097,     3.46173
1.7806254839997564,     3.72681
1.800596612996742,     3.95612
1.8205651859971113,     4.17065
1.8406197209988022,     4.37654
1.8606287389993668,     4.58952
1.8807557189975341,     4.73069
1.9005571259986027,     4.89004
1.920627068997419,     4.96093
1.940575512999203,     5.00593
1.9607390479977767,     5.01518
1.9805889739982376,     5.00932
2.0007392129991786,     4.89405
2.020630027000152,     4.59322
2.0406509889980953,     4.13181
2.0606476169996313,     3.59273
2.080729467998026,     2.98738
2.100651114997163,     2.43165
2.1206621509991237,     1.91353
2.140609408997989,     1.44842
2.1606910189984774,     0.96266
2.180611369996768,     0.53300
2.2008152389971656,     0.13200
2.2206122939969646,     0.00101
2.2406819589996303,     0.00008
2.260626051000145,     0.00070
2.28069312399748,     0.00039
2.300627918997634,     0.00039
2.320766509998066,     0.00070
2.340633361996879,     0.04971
2.360693396996794,     0.37118
2.380635914996674,     0.80516
2.4006934509998246,     1.24099
2.420684930999414,     1.67127
2.4407435779976367,     2.06487
2.46095979799793,     2.43504
2.4806415019993437,     2.79998
2.500781555998401,     3.12978
2.520654536998336,     3.43338
2.5406842949996644,     3.68119
2.560711663998518,     3.86921
2.5810048839994124,     3.97770
2.6006763839977793,     4.08219
2.6207515119967866,     4.10869
2.6406658079977205,     4.11486
2.6607228249995387,     4.09051
2.6806739719977486,     4.11270
2.700732377998065,     4.10777
2.720684728999913,     4.11887
2.7407761529975687,     4.11332
2.7606905049979105,     4.11239
2.7808330399966508,     4.10315
2.800690798998403,     4.10685
2.8207682049978757,     4.11024
2.8406969999996363,     4.11054
2.8608350539980165,     4.11270
2.880696052998246,     4.11578
2.9008322919980856,     4.10376
2.92072005099908,     4.11455
2.9407621239988657,     4.08989
2.9606990489992313,     4.11393
2.9808950839978934,     4.10962
3.0007208799979708,     4.11917
3.0207761929996195,     4.11270
3.040712636997341,     4.11178
3.0608423389967356,     4.12041
3.080720930996904,     4.11301
3.1007722449976427,     4.10746
3.1207244099969103,     4.11486
3.140788963999512,     4.10222
3.1607689630000095,     4.10592
3.180789054997149,     4.09852
3.201017570998374,     4.11116
3.220741237997572,     4.11979
3.240865791998658,     4.11301
3.2607283649995225,     4.12133
3.280795770999248,     4.11147
3.3007508079972467,     4.10222
3.3208981019997736,     4.10654
3.340755008997803,     4.12226
3.3608852479992493,     4.10715
3.38075158099673,     4.11424
3.4008193199988455,     4.11116
3.420764208000037,     4.12133
3.4409084279977833,     4.10746
3.460764408999239,     4.11455
3.480841740998585,     4.10869
3.5007885549966886,     4.10161
3.5208257019985467,     4.11024
3.540774811997835,     4.11455
3.5610151429973484,     4.10993
3.5807787169978837,     4.11609
3.6008180669996364,     4.11363
3.620837954997114,     4.10469
3.6408335089981847,     4.08958
3.660846914997819,     4.10191
3.6808541729988065,     4.11609
3.700842782996915,     4.11794
3.721159317999991,     4.10407
3.7408095959981438,     4.11979
3.7609422609966714,     4.10685
3.780872000999807,     4.12010
3.8008590739991632,     4.10315
3.8207927019975614,     4.11856
3.8408470529975602,     4.10438
3.8608028669987107,     4.11178
3.880873142999917,     4.10222
3.9009048079969944,     4.11147
3.9208680109986744,     4.11702
3.9408107879971794,     4.11239
3.960961174998374,     4.10099
3.9809313589976227,     4.11517
4.000894654000149,     4.10808
4.020882819997496,     4.10438
4.040872058998502,     4.11270
4.060886983999808,     4.10438
4.080972741998266,     4.09051
4.100828055998136,     4.11486
4.120899683999596,     4.09082
4.140841830998397,     4.11363
4.160991162996652,     4.09914
4.180908902999363,     4.09852
4.201004326998373,     4.10777
4.220842548998917,     4.11208
4.240902065997943,     4.10962
4.260854897998797,     4.10869
4.280915340998035,     4.11085
4.300848025999585,     4.11578
4.320912023998972,     4.09945
4.340865318998112,     4.11455
4.360974502997124,     4.10900
4.380871945999388,     4.11517
4.401008573997387,     4.08835
4.42091527699813,     4.11332
4.440926182996918,     4.09945
4.460881459999655,     4.11917
4.480939050998131,     4.09513
4.5008854389998305,     4.11917
4.521032122000179,     4.09236
4.540888787996664,     4.11794
4.560945545999857,     4.10685
4.580892877998849,     4.11332
4.6010958759979985,     4.10715
4.620953857000131,     4.10654
4.640956429997459,     4.09205
4.660940539997682,     4.10222
4.68090466799913,     4.10962
4.701043017998018,     4.11270
4.7210299799990025,     4.10376
4.740939052997419,     4.09113
4.76109536599688,     4.09791
4.781024123996758,     4.11794
4.80097551200015,     4.10191
4.82091902999673,     4.11301
4.840974990998802,     4.09821
4.8609278419971815,     4.12041
4.880975506999675,     4.11024
4.9009872839997115,     4.10623
4.921057874998951,     4.11671
4.940924466998695,     4.11887
4.961075204999361,     4.09914
4.981035722998058,     4.11856
5.001004739999189,     4.10500
5.02095172099871,     4.10345
5.041009515996848,     4.11671
5.060967069999606,     4.11332
5.081116178997036,     4.10808
5.100942031000159,     4.11054
5.12119176899796,     4.09544
5.141070675999799,     4.12164
5.161036211997271,     4.11178
5.180965876999835,     4.11794
5.201026467999327,     4.09020
5.221033281999553,     4.10592
5.241022187998169,     4.11116
5.260969928000122,     4.11208
5.281193202998111,     4.10469
5.301037535999058,     4.09390
5.321037237998098,     4.11116
5.340975236998929,     4.09760
5.361168531999283,     4.10715
5.381133196999144,     4.11517
5.401044954996905,     4.10993
5.42098247299873,     4.11393
5.441031822996592,     4.10037
5.460996080997575,     4.11917
5.481146987000102,     4.09852
5.501050559996656,     4.09945
5.521059465998405,     4.11054
5.54097692799769,     4.11116
5.5610562229994684,     4.09174
5.581010239999159,     4.11332
5.6010757199983345,     4.10469
5.621084810998582,     4.09883
5.641011531999538,     4.10993
5.6610932709991175,     4.09544
5.681065547996695,     4.11054
5.701034435998736,     4.11393
5.7213238589974935,     4.10931
5.741022062997217,     4.11856
5.761086690999946,     4.10869
5.781030263999128,     4.11702
5.801293371998327,     4.10623
5.82126077799694,     4.11548
5.8412027769991255,     4.10869
5.861208627997257,     4.10869
5.881209422997927,     4.11455
5.901139476998651,     4.11887
5.9212878459984495,     4.08404
5.941223122998053,     4.10685
5.961326657998143,     4.10407
5.981253378999099,     4.11301
6.001217840999743,     4.10746
6.021226987999398,     4.10654
6.041387836998183,     4.10746
6.061160558998381,     4.11393
6.081342278997909,     4.11239
6.1011662789969705,     4.11794
6.12125836999985,     4.10623
6.141180201997486,     4.11548
6.161233385999367,     4.10438
6.181185587996879,     4.11640
6.201349770999514,     4.11486
6.221256510998501,     4.10839
6.241264824999234,     4.11147
6.261189656997885,     4.11732
6.281265432997316,     4.10068
6.30121145099838,     4.11332
6.321261207998759,     4.11486
6.3412097439977515,     4.11548
6.361268149998068,     4.10345
6.381209963998117,     4.12102
6.401392923999083,     4.10715
6.421278015997814,     4.10469
6.441439531998185,     4.09698
6.46120664299815,     4.11178
6.481356714997673,     4.10500
6.501279917996726,     4.10808
6.521423304999189,     4.11024
6.541336803999002,     4.10993
6.561656874997425,     4.10438
6.581241800999123,     4.11239
6.601290928996605,     4.10654
6.621226576997287,     4.11363
6.641292648997478,     4.11054
6.661280573000113,     4.10438
6.681317423997825,     4.10931
6.701242088998697,     4.11178
6.721308235999459,     4.10777
6.7412499749989365,     4.11424
6.761308178000036,     4.10900
6.781252509998012,     4.11424
6.801299285998539,     4.11085
6.821321876999718,     4.10900
6.841447356997378,     4.10900
6.861254837996967,     4.11917
6.881406705997506,     4.10654
6.901255278997269,     4.11270
6.921325832998264,     4.09883
6.941271627998503,     4.11270
6.961559087998467,     4.10808
6.981294532997708,     4.10869
7.001766880999639,     4.09205
7.0213464189982915,     4.09945
7.041448027997831,     4.09143
