     Date/Time     ,   Chan 0
0.00046455400297418237,     1.24561
0.0022828060027677566,     1.24530
0.004082873001607368,     1.24222
0.006534994001412997,     1.24746
0.008125821001158329,     1.24685
0.02386807600123575,     1.24592
0.026364992001617793,     1.24376
0.028426688000763534,     1.24592
0.031213011003274005,     1.24623
0.03555282700108364,     1.24561
0.03803879900078755,     1.24715
0.041010251003172016,     1.24685
0.04334831600135658,     1.24592
0.046434545001829974,     1.24746
0.04900981300306739,     1.24715
0.05155321100028232,     1.24469
0.053906350000033854,     1.24715
0.05692596800145111,     1.24561
0.05944557000111672,     1.24654
0.06187782000051811,     1.24808
0.06406397800310515,     1.24623
0.0681549620021542,     1.24530
0.07155446800243226,     1.24746
0.07473590000154218,     1.24469
0.0792799200025911,     1.24469
0.08573372800310608,     1.24654
0.08854353300193907,     1.24715
0.09125752200270654,     1.24654
0.09398993800277822,     1.24654
0.09711135200268473,     1.24530
0.10159470500002499,     1.24345
0.10308584700032952,     1.24623
0.10443745300290175,     1.24407
0.1056855410024582,     1.24376
0.1069652580008551,     1.24530
0.1090010469997651,     1.24530
0.110917910002172,     1.24438
0.11244836700279848,     1.24284
0.11414306400183705,     1.24191
0.11590218700075638,     1.24253
0.11769631000061054,     1.24345
0.11888871300106985,     1.24037
0.12015361600060714,     1.24253
0.12131235200286028,     1.24530
0.12258919899977627,     1.24161
0.12384578700221027,     1.24469
0.1255621689997497,     1.24561
0.12710351500209072,     1.24099
0.1284264540008735,     1.24623
0.12959261700234492,     1.24592
0.13123429500046768,     1.24469
0.1325668270001188,     1.24592
0.1340190810005879,     1.24438
0.13517181700080982,     1.24376
0.1363723310023488,     1.24623
0.13761169700228493,     1.24284
0.1391646540032525,     1.24530
0.140707389000454,     1.24654
0.14216925400251057,     1.24407
0.1436655260004045,     1.24191
0.14566050000212272,     1.24345
0.1474405850021867,     1.24191
0.14872695099984412,     1.24315
0.14998505699986708,     1.24222
0.15136697799971444,     1.24500
0.15313747100299224,     1.23914
0.15489187200000742,     1.23760
0.1565969760013104,     1.24284
0.15826917400045204,     1.24284
0.15931754000121146,     1.24469
0.16067931300131022,     1.24315
0.1619552520023717,     1.24099
0.1637527080019936,     1.24407
0.16593964400090044,     1.24592
0.1671980290011561,     1.24191
0.1687999670029967,     1.24500
0.17056488600064768,     1.24345
0.17226056500294362,     1.24530
0.17369585600317805,     1.24376
0.1752795900029014,     1.23976
0.17712658300297335,     1.24253
0.17915920500308857,     1.24561
0.18042433000300662,     1.24284
0.18190886100273929,     1.24315
0.18361642899981234,     1.24376
0.18542586600233335,     1.24407
0.1873430810010177,     1.24407
0.18856320600025356,     1.24500
0.1901771450029628,     1.24068
0.19184686000153306,     1.23606
0.19363068700113217,     1.24253
0.19539458800136345,     1.24469
0.19661112000176217,     1.24345
0.1982011140025861,     1.24068
0.1997521080011211,     1.24345
0.2016742490013712,     1.23791
0.20347539000067627,     1.24284
0.20470968200243078,     1.24345
0.20628499000304146,     1.24345
0.20804202100043767,     1.24161
0.20983003200308303,     1.24130
0.21133680500133778,     1.24161
0.21222939400104224,     1.24438
0.21323507499982952,     1.24500
0.21444662599969888,     1.24284
0.21553025100001832,     1.24438
0.21662597000249662,     1.24500
0.21773857600055635,     1.24530
0.21893985000133398,     1.24469
0.22013536400118028,     1.24068
0.2214380990008067,     1.24161
0.22306214900163468,     1.24407
0.22507084500102792,     1.24284
0.22697450400301022,     1.24130
0.22848172100202646,     1.24006
0.22976564200143912,     1.24561
0.2310749880016374,     1.24130
0.23275966700020945,     1.24161
0.23467580800206633,     1.24253
