     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.0007239829992613522,     2.38542,     3.25985,     0.27502,     0.31848,    -0.14201,    -0.17530,    -0.20519,    -0.21629
0.02104378799958795,     2.38480,     2.00477,     0.50403,     0.48461,    -0.20088,    -0.24218,    -0.24557,    -0.24865
0.041049192999707884,     2.38265,     2.19432,     0.51451,     0.47968,    -0.20581,    -0.23786,    -0.24958,    -0.25266
0.060559720999663114,     2.38573,     2.37987,     0.58262,     0.54286,    -0.22276,    -0.24619,    -0.26376,    -0.26345
0.0806281429995579,     2.38111,     2.55402,     0.55057,     0.50958,    -0.21814,    -0.24033,    -0.26067,    -0.26191
0.10067295400040166,     2.38480,     2.72508,     0.55119,     0.50958,    -0.21814,    -0.23817,    -0.26067,    -0.26129
0.12078154200025892,     2.38080,     2.88289,     0.54780,     0.50711,    -0.21752,    -0.23478,    -0.25975,    -0.26129
0.14057948899971962,     2.38696,     3.02868,     0.55458,     0.51143,    -0.21906,    -0.23417,    -0.25605,    -0.25944
0.1603928429994994,     2.38635,     3.15474,     0.56598,     0.52530,    -0.22184,    -0.23293,    -0.26191,    -0.26376
0.18038665499989293,     2.38357,     3.26416,     0.54995,     0.50958,    -0.21906,    -0.22923,    -0.26129,    -0.26314
0.2003857820000121,     2.37987,     3.35509,     0.54625,     0.50218,    -0.21691,    -0.22862,    -0.26006,    -0.26129
0.22046385199973884,     2.38419,     3.42259,     0.54964,     0.51173,    -0.22060,    -0.22800,    -0.26283,    -0.26314
0.24056693999955314,     2.38265,     3.46913,     0.54934,     0.50773,    -0.21999,    -0.22769,    -0.26191,    -0.26283
0.2604207000003953,     2.38542,     3.49225,     0.55119,     0.50988,    -0.22122,    -0.22862,    -0.26160,    -0.26283
0.2804014390003431,     2.38573,     3.49256,     0.55088,     0.50958,    -0.22091,    -0.22862,    -0.26160,    -0.26191
0.3003968810007791,     2.38419,     3.46790,     0.54903,     0.50742,    -0.21999,    -0.22831,    -0.26252,    -0.26345
0.3204013049999048,     2.38419,     3.42043,     0.54934,     0.50865,    -0.21999,    -0.22893,    -0.26283,    -0.26314
0.34039624700017157,     2.38357,     3.35047,     0.54964,     0.50865,    -0.22060,    -0.23108,    -0.26314,    -0.26283
0.36039515199991,     2.38635,     3.25923,     0.54903,     0.50896,    -0.21228,    -0.23201,    -0.26345,    -0.26468
0.380399760999353,     2.38450,     3.14889,     0.55673,     0.51605,    -0.22245,    -0.23540,    -0.26468,    -0.26560
0.4004022030003398,     2.37679,     3.01913,     0.54533,     0.50434,    -0.21845,    -0.23509,    -0.26221,    -0.26160
0.4204780510008277,     2.36939,     2.87519,     0.55242,     0.51173,    -0.22060,    -0.23879,    -0.26252,    -0.26314
0.4405779349999648,     2.37710,     2.71491,     0.54749,     0.50495,    -0.22060,    -0.24002,    -0.26221,    -0.26345
0.46043528799964406,     2.38635,     2.54416,     0.55026,     0.50988,    -0.22060,    -0.24341,    -0.26160,    -0.26221
0.48041786000067077,     2.38388,     2.36600,     0.55057,     0.50865,    -0.21999,    -0.24526,    -0.26283,    -0.26345
0.5004114130006201,     2.38111,     2.18138,     0.54964,     0.50896,    -0.21999,    -0.24834,    -0.26252,    -0.26191
0.520415058999788,     2.38388,     1.99305,     0.55088,     0.50649,    -0.21937,    -0.25050,    -0.26160,    -0.26283
0.5404148899997381,     2.38480,     1.80596,     0.54934,     0.50834,    -0.21999,    -0.25358,    -0.26252,    -0.26129
0.5604185350002808,     2.38573,     1.62195,     0.54841,     0.50434,    -0.21845,    -0.25543,    -0.26129,    -0.26252
0.5804176439996809,     2.38511,     1.44349,     0.54964,     0.50742,    -0.21999,    -0.25790,    -0.26067,    -0.26221
0.6004190490002657,     2.37926,     1.27335,     0.54533,     0.50372,    -0.21629,    -0.26067,    -0.26006,    -0.26067
0.6204715269996086,     2.37771,     1.11523,     0.55334,     0.51389,    -0.21999,    -0.26314,    -0.26160,    -0.26252
0.6405268750004325,     2.38111,     0.97068,     0.54903,     0.50803,    -0.21875,    -0.26499,    -0.26036,    -0.26160
0.6604709109997202,     2.38604,     0.84153,     0.54964,     0.51050,    -0.21783,    -0.26715,    -0.26129,    -0.26129
0.680443835000915,     2.38573,     0.73180,     0.55026,     0.50927,    -0.21752,    -0.26807,    -0.26098,    -0.26160
0.7004359809998277,     2.38573,     0.64150,     0.54995,     0.50896,    -0.21721,    -0.26961,    -0.26098,    -0.26098
0.7204381089995877,     2.38450,     0.57369,     0.55026,     0.51050,    -0.21691,    -0.26930,    -0.26036,    -0.26067
0.7404382360000454,     2.38912,     0.52714,     0.54995,     0.51050,    -0.21691,    -0.27054,    -0.26006,    -0.26098
0.7604334000006929,     2.38480,     0.50434,     0.55119,     0.49848,    -0.21136,    -0.27115,    -0.26067,    -0.25821
0.7804414719994384,     2.38758,     0.50310,     0.55920,     0.52006,    -0.21814,    -0.27208,    -0.26067,    -0.26129
0.8004389319994516,     2.38141,     0.52838,     0.54656,     0.50526,    -0.21506,    -0.26930,    -0.25882,    -0.25975
0.8205441310001333,     2.38080,     0.57584,     0.55242,     0.51297,    -0.21660,    -0.26961,    -0.26067,    -0.25944
0.8406428489997779,     2.38203,     0.64458,     0.55057,     0.51019,    -0.21660,    -0.26776,    -0.26006,    -0.25975
0.8604686470007437,     2.38573,     0.73797,     0.55242,     0.51143,    -0.21660,    -0.26715,    -0.26129,    -0.25975
0.8804539970005862,     2.38511,     0.84770,     0.55211,     0.51081,    -0.21660,    -0.26499,    -0.26036,    -0.26006
0.9004555310002615,     2.38573,     0.97623,     0.55057,     0.50896,    -0.21629,    -0.26221,    -0.25852,    -0.26006
0.920451473999492,     2.38758,     1.12140,     0.55119,     0.50958,    -0.21629,    -0.25975,    -0.25913,    -0.26006
0.9404512490000343,     2.38450,     1.27952,     0.55088,     0.50896,    -0.21629,    -0.25790,    -0.25790,    -0.25944
0.960460227999647,     2.38450,     1.44996,     0.55304,     0.50742,    -0.21567,    -0.25482,    -0.25882,    -0.25975
0.9804583000004641,     2.38696,     1.62966,     0.55180,     0.50958,    -0.21598,    -0.25235,    -0.25852,    -0.26006
1.0004556309995678,     2.37895,     1.81459,     0.54656,     0.50310,    -0.21351,    -0.24927,    -0.25821,    -0.26006
1.0205077749997145,     2.38234,     2.00199,     0.55365,     0.51297,    -0.21752,    -0.24711,    -0.25944,    -0.26067
1.04049414399924,     2.37617,     2.18970,     0.55026,     0.50588,    -0.21721,    -0.24403,    -0.25944,    -0.25975
1.0604916409993166,     2.38604,     2.37494,     0.55180,     0.50803,    -0.21721,    -0.24125,    -0.26067,    -0.26067
1.0804632880008285,     2.38419,     2.55279,     0.55088,     0.50988,    -0.21752,    -0.23879,    -0.26036,    -0.26098
1.1004624150009477,     2.38111,     2.72354,     0.54964,     0.50803,    -0.21721,    -0.23602,    -0.26006,    -0.26067
1.1204599310003687,     2.38480,     2.88197,     0.55180,     0.50927,    -0.21783,    -0.23417,    -0.25975,    -0.26160
1.1404563729993242,     2.38573,     3.02560,     0.55119,     0.50834,    -0.21845,    -0.23262,    -0.25944,    -0.26221
