     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.0007635389993083663,     2.99108,     2.00446,     0.42266,     0.47567,    -0.12259,    -0.19872,    -0.20704,    -0.21197
0.020761411000421504,     2.99817,     2.19278,     0.70807,     0.67787,    -0.18762,    -0.23540,    -0.24927,    -0.24742
0.040482047999830684,     2.99848,     2.37494,     0.76170,     0.71300,    -0.20365,    -0.24341,    -0.26067,    -0.25512
0.06054545500228414,     2.99509,     2.55402,     0.75400,     0.70222,    -0.20828,    -0.24310,    -0.26314,    -0.25882
0.0804601250019914,     3.00464,     2.72231,     0.76139,     0.70838,    -0.21012,    -0.24310,    -0.26499,    -0.25882
0.10047096000198508,     3.00433,     2.88258,     0.75985,     0.70561,    -0.21043,    -0.24064,    -0.26499,    -0.26098
0.12047060999975656,     3.00372,     3.02622,     0.76016,     0.70715,    -0.21136,    -0.23848,    -0.26591,    -0.26036
0.1404758890021185,     2.99848,     3.15505,     0.74444,     0.69235,    -0.21475,    -0.23725,    -0.26653,    -0.26221
0.16033733800213668,     2.99817,     3.26324,     0.77341,     0.72102,    -0.21351,    -0.23694,    -0.26653,    -0.25944
0.1803325059991039,     2.99539,     3.35293,     0.75954,     0.70684,    -0.21197,    -0.23417,    -0.26560,    -0.25882
0.20033606300057727,     2.99015,     3.42290,     0.75030,     0.69605,    -0.21228,    -0.23447,    -0.26684,    -0.26283
0.22039902600226924,     2.98985,     3.47006,     0.76448,     0.71331,    -0.21290,    -0.23417,    -0.26715,    -0.25975
0.24038106499938294,     2.98276,     3.49287,     0.75615,     0.70345,    -0.21259,    -0.23355,    -0.26776,    -0.26221
0.26035838200186845,     3.00063,     3.49225,     0.76109,     0.70746,    -0.21321,    -0.23447,    -0.26745,    -0.26067
0.2803486430020712,     3.00033,     3.46821,     0.75739,     0.70684,    -0.21290,    -0.23478,    -0.26684,    -0.26036
0.3003462369997578,     2.99108,     3.42074,     0.75924,     0.70653,    -0.21382,    -0.23509,    -0.26715,    -0.26006
0.3203514980014006,     3.00002,     3.35108,     0.75708,     0.70622,    -0.21382,    -0.23663,    -0.26684,    -0.25944
0.340350758000568,     2.99909,     3.25923,     0.75800,     0.70530,    -0.21351,    -0.23786,    -0.26653,    -0.26067
0.3603552970016608,     2.99724,     3.14920,     0.75985,     0.70499,    -0.21351,    -0.23910,    -0.26745,    -0.26006
0.3803577610015054,     3.00187,     3.02098,     0.75862,     0.70591,    -0.21351,    -0.24218,    -0.26591,    -0.26006
0.4003549289991497,     2.99169,     2.87519,     0.75061,     0.69667,    -0.21259,    -0.24434,    -0.26776,    -0.26376
