     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.10670172299978731,     2.21127,     2.57405,     2.39189,     2.27015,     1.28630,     1.19013,     1.10044,     1.04588
0.20561085200006346,     2.21374,     3.28913,     3.04563,     2.86686,     1.67774,     1.55414,     1.43887,     1.36613
0.3056065900000249,     2.21497,     3.48701,     3.23581,     3.04810,     1.83185,     1.70764,     1.58435,     1.49496
0.40572032499949273,     2.21343,     3.11375,     2.89522,     2.74080,     1.65401,     1.54829,     1.44534,     1.37445
0.5056712489995334,     2.21405,     2.32069,     2.16905,     2.07905,     1.21972,     1.14174,     1.07362,     1.04188
0.6057014859998162,     2.20788,     1.40096,     1.32298,     1.30510,     0.71300,     0.66954,     0.63841,     0.63872
0.7062064179999652,     2.20573,     0.70869,     0.68588,     0.71855,     0.31447,     0.29413,     0.28889,     0.31601
0.8058218109999871,     2.21405,     0.50896,     0.49293,     0.53732,     0.17670,     0.16344,     0.16005,     0.18717
0.9257200089996331,     2.20727,     1.01506,     0.91766,     0.90441,     0.39183,     0.35762,     0.33081,     0.33543
1.0258386149998842,     2.21189,     1.86298,     1.68144,     1.59390,     0.83044,     0.76417,     0.70406,     0.68002
1.1258003349994397,     2.21405,     2.76731,     2.55987,     2.41593,     1.36335,     1.25609,     1.16085,     1.10630
