     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.0008197040006052703,     2.99385,     2.00569,     0.44177,     0.48523,    -0.11642,    -0.19379,    -0.17745,    -0.19656
0.020614265999029158,     2.99909,     2.19124,     0.72687,     0.69389,    -0.17930,    -0.22985,    -0.23602,    -0.23139
0.04070028500063927,     2.99447,     2.37648,     0.76571,     0.71177,    -0.19502,    -0.23848,    -0.24989,    -0.24249
0.06060777200036682,     3.00033,     2.55463,     0.77650,     0.71886,    -0.20242,    -0.24095,    -0.25543,    -0.24773
0.08061620000080438,     3.00063,     2.72539,     0.77835,     0.72009,    -0.20396,    -0.24033,    -0.25605,    -0.24865
0.10060740599874407,     2.99971,     2.88258,     0.78020,     0.72040,    -0.20519,    -0.23817,    -0.25759,    -0.24865
0.12033256300128414,     3.00063,     3.02467,     0.78574,     0.72656,    -0.20858,    -0.23725,    -0.25852,    -0.24989
0.14033275099791354,     3.00187,     3.15320,     0.77681,     0.71948,    -0.20581,    -0.23324,    -0.25852,    -0.25112
0.16033499399782158,     2.99755,     3.26324,     0.77280,     0.71454,    -0.20643,    -0.23232,    -0.25697,    -0.24958
0.18033610799830058,     2.99848,     3.35324,     0.77403,     0.71424,    -0.20704,    -0.23108,    -0.25697,    -0.25019
0.20033625900032348,     2.99324,     3.42290,     0.76817,     0.70838,    -0.20458,    -0.23016,    -0.25697,    -0.24834
0.22043829600079334,     2.99447,     3.46944,     0.77927,     0.72071,    -0.20797,    -0.23170,    -0.26006,    -0.25112
0.2403581340004166,     3.00063,     3.49225,     0.77711,     0.71917,    -0.20982,    -0.23201,    -0.25882,    -0.25081
0.2603508959982719,     2.99940,     3.49256,     0.77372,     0.71732,    -0.20889,    -0.23139,    -0.26067,    -0.25173
0.2803479350004636,     2.99663,     3.46821,     0.77526,     0.71670,    -0.20920,    -0.23232,    -0.26129,    -0.25112
0.30035128999952576,     3.00002,     3.42074,     0.77496,     0.71578,    -0.20797,    -0.23201,    -0.26006,    -0.25143
0.3203537179979321,     3.00002,     3.35108,     0.77403,     0.71763,    -0.20828,    -0.23324,    -0.26006,    -0.25204
