     Date/Time     ,   Chan 0,   Chan 1,   Chan 2,   Chan 3,   Chan 4,   Chan 5,   Chan 6,   Chan 7
0.10119426800156361,     2.99940,     2.70844,     2.48744,     2.32439,     1.13188,     0.98794,     0.86403,     0.78174
0.10119426800156361,     2.99940,     2.70844,     2.48744,     2.32439,     1.13188,     0.98794,     0.86403,     0.78174,0.12118682700020145,     2.99940,     2.02973,     1.89411,     1.83093,     1.06530,     0.99441,     0.93277,     0.89886

0.10119426800156361,     2.99940,     2.70844,     2.48744,     2.32439,     1.13188,     0.98794,     0.86403,     0.78174,0.12118682700020145,     2.99940,     2.02973,     1.89411,     1.83093,     1.06530,     0.99441,     0.93277,     0.89886,0.14107216599950334,     2.99601,     2.24795,     2.08120,     1.98257,     1.11832,     1.03016,     0.95496,     0.91212


0.10119426800156361,     2.99940,     2.70844,     2.48744,     2.32439,     1.13188,     0.98794,     0.86403,     0.78174,0.12118682700020145,     2.99940,     2.02973,     1.89411,     1.83093,     1.06530,     0.99441,     0.93277,     0.89886,0.14107216599950334,     2.99601,     2.24795,     2.08120,     1.98257,     1.11832,     1.03016,     0.95496,     0.91212,0.1610200969989819,     2.99539,     2.39066,     2.21282,     2.10340,     1.19599,     1.10260,     1.02030,     0.96729



0.10119426800156361,     2.99940,     2.70844,     2.48744,     2.32439,     1.13188,     0.98794,     0.86403,     0.78174,0.12118682700020145,     2.99940,     2.02973,     1.89411,     1.83093,     1.06530,     0.99441,     0.93277,     0.89886,0.14107216599950334,     2.99601,     2.24795,     2.08120,     1.98257,     1.11832,     1.03016,     0.95496,     0.91212,0.1610200969989819,     2.99539,     2.39066,     2.21282,     2.10340,     1.19599,     1.10260,     1.02030,     0.96729,0.18100978499933262,     2.99601,     2.57436,     2.38234,     2.25782,     1.28876,     1.18736,     1.09767,     1.03972




0.10119426800156361,     2.99940,     2.70844,     2.48744,     2.32439,     1.13188,     0.98794,     0.86403,     0.78174,0.12118682700020145,     2.99940,     2.02973,     1.89411,     1.83093,     1.06530,     0.99441,     0.93277,     0.89886,0.14107216599950334,     2.99601,     2.24795,     2.08120,     1.98257,     1.11832,     1.03016,     0.95496,     0.91212,0.1610200969989819,     2.99539,     2.39066,     2.21282,     2.10340,     1.19599,     1.10260,     1.02030,     0.96729,0.18100978499933262,     2.99601,     2.57436,     2.38234,     2.25782,     1.28876,     1.18736,     1.09767,     1.03972,0.20101776999945287,     2.98615,     2.74049,     2.53398,     2.39682,     1.37876,     1.27089,     1.17441,     1.11123





